dataset	architecture	distractor_name	cap_len	token_pos	chebyshev	cosine
mscoco	par	max	10	1	0.98322	0.28818109922292756
mscoco	par	max	10	2	0.9136013	0.1411174561766207
mscoco	par	max	10	3	0.9020413	0.13828840748489438
mscoco	par	max	10	4	0.8831294	0.13084556485630275
mscoco	par	max	10	5	0.8993188	0.11835519584978958
mscoco	par	max	10	6	0.8799064	0.1065664616185067
mscoco	par	max	10	7	0.86889976	0.09890569109512691
mscoco	par	max	10	8	0.8960051	0.12674779797855176
mscoco	par	max	10	9	0.93834823	0.1635191588254887
mscoco	par	max	10	10	0.86518234	0.09523737139818145
mscoco	par	max	11	0	0.86303496	0.17745903674388092
mscoco	par	max	11	1	0.98491687	0.29470189595782514
mscoco	par	max	11	2	0.90280735	0.12148822614010549
mscoco	par	max	11	3	0.88327926	0.11629223003483459
mscoco	par	max	11	4	0.91130954	0.12711186577009675
mscoco	par	max	11	5	0.9100439	0.14941983765003666
mscoco	par	max	11	6	0.89044446	0.10907696197496965
mscoco	par	max	11	7	0.89844674	0.15097093027110067
mscoco	par	max	11	8	0.89928013	0.12783326618623414
mscoco	par	max	11	9	0.9010907	0.12817753491385672
mscoco	par	max	11	10	0.9529504	0.16992313749838195
mscoco	par	max	11	11	0.8801037	0.09424788339826085
mscoco	par	max	12	0	0.8570892	0.16089251923234496
mscoco	par	max	12	1	0.9873022	0.2796988466831103
mscoco	par	max	12	2	0.86886394	0.09899731858135903
mscoco	par	max	12	3	0.9682212	0.1841758330390878
mscoco	par	max	12	4	0.9079204	0.13566972172423586
mscoco	par	max	12	5	0.8549469	0.08815188195607433
mscoco	par	max	12	6	0.911026	0.1044837767130708
mscoco	par	max	12	7	0.8236818	0.07100801598535825
mscoco	par	max	12	8	0.9191653	0.09926277562363507
mscoco	par	max	12	9	0.9977352	0.20722853892470058
mscoco	par	max	12	10	0.94116986	0.08752870396391986
mscoco	par	max	12	11	0.93165034	0.11154353781922223
mscoco	par	max	12	12	0.8731283	0.08361132014287662
mscoco	par	med	7	0	1.2657694	0.37067194403328513
mscoco	par	med	7	1	1.3615524	0.5863781370546507
mscoco	par	med	7	2	1.2225614	0.25874322097493996
mscoco	par	med	7	3	1.2057103	0.31450344057557006
mscoco	par	med	7	4	1.1914697	0.26206538655002665
mscoco	par	med	7	5	1.1939677	0.24718502163887024
mscoco	par	med	7	6	1.3005263	0.38220709654855434
mscoco	par	med	7	7	1.1842612	0.2375917697545164
mscoco	par	med	8	0	1.1894215	0.3356371825132797
mscoco	par	med	8	1	1.3405178	0.5628655371915049
mscoco	par	med	8	2	1.2571028	0.2807882138152621
mscoco	par	med	8	3	1.2405878	0.2734888322139854
mscoco	par	med	8	4	1.2136073	0.28307051425549523
mscoco	par	med	8	5	1.190834	0.20408775945207966
mscoco	par	med	8	6	1.2081009	0.24268857249573095
mscoco	par	med	8	7	1.2874022	0.35571745842250424
mscoco	par	med	8	8	1.1817421	0.2050888633550103
mscoco	par	med	9	0	1.1922331	0.32836184843685545
mscoco	par	med	9	1	1.3380501	0.5545720537686336
mscoco	par	med	9	2	1.2349981	0.249956499842611
mscoco	par	med	9	3	1.2394749	0.265243203826119
mscoco	par	med	9	4	1.2079024	0.21878380337679107
mscoco	par	med	9	5	1.2081928	0.22668765299300067
mscoco	par	med	9	6	1.1756129	0.1770270451095672
mscoco	par	med	9	7	1.2340239	0.24418864746345093
mscoco	par	med	9	8	1.2919099	0.3049684622834892
mscoco	par	med	9	9	1.189307	0.18395795892092318
mscoco	par	med	10	0	1.2070341	0.332717343457091
mscoco	par	med	10	1	1.3654021	0.5629448943098335
mscoco	par	med	10	2	1.2754971	0.27978597219856466
mscoco	par	med	10	3	1.2460157	0.2596194559710629
mscoco	par	med	10	4	1.2321757	0.25864909985252155
mscoco	par	med	10	5	1.2536346	0.22961928587363833
mscoco	par	med	10	6	1.2510592	0.21128657865738532
mscoco	par	med	10	7	1.2224077	0.19649555973125207
mscoco	par	med	10	8	1.281859	0.24530644349476494
mscoco	par	med	10	9	1.3413919	0.3247475324530963
mscoco	par	med	10	10	1.1970494	0.18261914848516167
mscoco	par	med	11	0	1.1766129	0.33021651468420987
mscoco	par	med	11	1	1.3290528	0.5498740339539195
mscoco	par	med	11	2	1.2251757	0.23954855675665324
mscoco	par	med	11	3	1.24898	0.23538643681763002
mscoco	par	med	11	4	1.242241	0.24031938542455636
mscoco	par	med	11	5	1.2819796	0.2971831306115093
mscoco	par	med	11	6	1.2300264	0.21001912263415803
mscoco	par	med	11	7	1.2405994	0.2712365664891749
mscoco	par	med	11	8	1.2426064	0.24800930077197567
mscoco	par	med	11	9	1.2411139	0.2483211286716013
mscoco	par	med	11	10	1.3423171	0.33074925599882266
mscoco	par	med	11	11	1.2106616	0.17958996539947972
mscoco	par	med	12	0	1.0957966	0.3067897394911884
mscoco	par	med	12	1	1.267626	0.5187759921975332
mscoco	par	med	12	2	1.1793818	0.18185809499596897
mscoco	par	med	12	3	1.258992	0.3355282916598124
mscoco	par	med	12	4	1.233972	0.25818954918482534
mscoco	par	med	12	5	1.2397431	0.1705319881439209
mscoco	par	med	12	6	1.279946	0.20433132370857343
mscoco	par	med	12	7	1.206073	0.14441968153600823
mscoco	par	med	12	8	1.2656323	0.19998715348439675
mscoco	par	med	12	9	1.4469944	0.42991421933043494
mscoco	par	med	12	10	1.3538803	0.1820068890101289
mscoco	par	med	12	11	1.3482689	0.23611254479787122
mscoco	par	med	12	12	1.2066597	0.16910245728819337
mscoco	par	min	7	0	1.2176806	0.4067863488789671
mscoco	par	min	7	1	1.3406112	0.6346837588533851
mscoco	par	min	7	2	1.249817	0.2832346723316619
mscoco	par	min	7	3	1.2338797	0.34571211586087386
mscoco	par	min	7	4	1.2545661	0.2937454323961128
mscoco	par	min	7	5	1.2416086	0.2887291090088601
mscoco	par	min	7	6	1.3399163	0.4439147120306951
mscoco	par	min	7	7	1.2175076	0.2704794255102643
mscoco	par	min	8	0	1.2405069	0.38852364986690124
mscoco	par	min	8	1	1.3806642	0.6248754070988342
mscoco	par	min	8	2	1.300965	0.3176674710547746
mscoco	par	min	8	3	1.2825118	0.3156141077671478
mscoco	par	min	8	4	1.252432	0.3279519385188373
mscoco	par	min	8	5	1.2449734	0.23991872504575928
mscoco	par	min	8	6	1.2647691	0.28836509165479174
mscoco	par	min	8	7	1.3441314	0.4220245703209692
mscoco	par	min	8	8	1.2343111	0.24169016830956758
mscoco	par	min	9	0	1.2483608	0.38653496309396107
mscoco	par	min	9	1	1.3791249	0.6195551634598051
mscoco	par	min	9	2	1.2647996	0.28166484411885523
mscoco	par	min	9	3	1.2822357	0.3090008413210726
mscoco	par	min	9	4	1.2545817	0.2572902557803647
mscoco	par	min	9	5	1.2736546	0.2693091325613766
mscoco	par	min	9	6	1.233259	0.21006829941053404
mscoco	par	min	9	7	1.2875446	0.28869089427159117
mscoco	par	min	9	8	1.3593665	0.3683192948762129
mscoco	par	min	9	9	1.2437783	0.21916444914546077
mscoco	par	min	10	0	1.2570934	0.4024058643140291
mscoco	par	min	10	1	1.4079187	0.6377183085161624
mscoco	par	min	10	2	1.3254391	0.32728522269961463
mscoco	par	min	10	3	1.3068161	0.3132520157733839
mscoco	par	min	10	4	1.2893795	0.30759567401069426
mscoco	par	min	10	5	1.3219718	0.279823845096975
mscoco	par	min	10	6	1.3039243	0.25850263456018957
mscoco	par	min	10	7	1.2852943	0.23614829866662718
mscoco	par	min	10	8	1.3388522	0.2903604382345398
mscoco	par	min	10	9	1.4155223	0.3952621101414897
mscoco	par	min	10	10	1.2772307	0.22243582819790528
mscoco	par	min	11	0	1.2284535	0.39236974906201333
mscoco	par	min	11	1	1.3735203	0.6168589255953795
mscoco	par	min	11	2	1.2571245	0.2761137447501189
mscoco	par	min	11	3	1.3086665	0.2760272582105342
mscoco	par	min	11	4	1.2992388	0.2881435573901106
mscoco	par	min	11	5	1.3347547	0.34757385002886687
mscoco	par	min	11	6	1.31396	0.25875516125819825
mscoco	par	min	11	7	1.2974501	0.3220880230601202
mscoco	par	min	11	8	1.2904557	0.29803601037335875
mscoco	par	min	11	9	1.3155874	0.3014117739844642
mscoco	par	min	11	10	1.4170446	0.40227175954004263
mscoco	par	min	11	11	1.29414	0.22395020863353807
mscoco	par	min	12	0	1.26006	0.3999535902722241
mscoco	par	min	12	1	1.3389515	0.6146421212039582
mscoco	par	min	12	2	1.2246078	0.22408998094192922
mscoco	par	min	12	3	1.3339576	0.40495054811647496
mscoco	par	min	12	4	1.2980806	0.3182514032272443
mscoco	par	min	12	5	1.2966722	0.2136624128851172
mscoco	par	min	12	6	1.3289789	0.24912930473889391
mscoco	par	min	12	7	1.2681084	0.17893380702358402
mscoco	par	min	12	8	1.2841368	0.23576870274870362
mscoco	par	min	12	9	1.5056496	0.5137162033009203
mscoco	par	min	12	10	1.4150076	0.22175907762083288
mscoco	par	min	12	11	1.4417725	0.30473631661232203
mscoco	par	min	12	12	1.2555264	0.20541919747444048
mscoco	merge	max	7	0	1.5453471	0.34929333377204486
mscoco	merge	max	7	1	1.5453471	0.337519298863891
mscoco	merge	max	7	2	1.5453471	0.2896069988308337
mscoco	merge	max	7	3	1.5453471	0.29032568803569614
mscoco	merge	max	7	4	1.5453471	0.2829127533723844
mscoco	merge	max	7	5	1.5453471	0.2833529964789448
mscoco	merge	max	7	6	1.5453471	0.2834681702540225
mscoco	merge	max	7	7	1.5453471	0.28349861882677013
mscoco	merge	max	8	0	1.553693	0.3635345208622543
mscoco	merge	max	8	1	1.553693	0.3529257348190979
mscoco	merge	max	8	2	1.553693	0.29959681201516913
mscoco	merge	max	8	3	1.553693	0.3007105366902405
mscoco	merge	max	8	4	1.553693	0.29655351723624523
mscoco	merge	max	8	5	1.553693	0.28671028983503694
mscoco	merge	max	8	6	1.553693	0.2903890918703115
mscoco	merge	max	8	7	1.553693	0.2962645833411913
mscoco	merge	max	8	8	1.553693	0.28665499489628865
mscoco	merge	max	9	0	1.6159431	0.39057528823121246
mscoco	merge	max	9	1	1.6159431	0.3789152868971015
mscoco	merge	max	9	2	1.6159431	0.31225571939937335
mscoco	merge	max	9	3	1.6159431	0.3120932434218327
mscoco	merge	max	9	4	1.6159431	0.31132437569698135
mscoco	merge	max	9	5	1.6159431	0.30335248826028494
mscoco	merge	max	9	6	1.6159431	0.29398542281975426
mscoco	merge	max	9	7	1.6159431	0.31111959174127535
mscoco	merge	max	9	8	1.6159431	0.30761616168566286
mscoco	merge	max	9	9	1.6159431	0.29674120612089266
mscoco	merge	max	10	0	1.596273	0.3854014798482775
mscoco	merge	max	10	1	1.596273	0.37401505008146363
mscoco	merge	max	10	2	1.596273	0.3106098147052707
mscoco	merge	max	10	3	1.596273	0.30918009017969106
mscoco	merge	max	10	4	1.596273	0.3079928986566923
mscoco	merge	max	10	5	1.596273	0.2984241394898592
mscoco	merge	max	10	6	1.596273	0.2962209406224164
mscoco	merge	max	10	7	1.596273	0.290629561071272
mscoco	merge	max	10	8	1.596273	0.304631782403756
mscoco	merge	max	10	9	1.596273	0.3022198506634989
mscoco	merge	max	10	10	1.596273	0.2865693759092521
mscoco	merge	max	11	0	1.6651648	0.4038029107936593
mscoco	merge	max	11	1	1.6651648	0.392198154226292
mscoco	merge	max	11	2	1.6651648	0.3139320858689242
mscoco	merge	max	11	3	1.6651648	0.3105455350737239
mscoco	merge	max	11	4	1.6651648	0.32494416534900666
mscoco	merge	max	11	5	1.6651648	0.3121031761862511
mscoco	merge	max	11	6	1.6651648	0.3135219354962194
mscoco	merge	max	11	7	1.6651648	0.32224935438743857
mscoco	merge	max	11	8	1.6651648	0.31346016796522364
mscoco	merge	max	11	9	1.6651648	0.3224106930023016
mscoco	merge	max	11	10	1.6651648	0.3143049401599307
mscoco	merge	max	11	11	1.6651648	0.29941347726555756
mscoco	merge	max	12	0	1.5906432	0.38352503105998037
mscoco	merge	max	12	1	1.5906432	0.37245847716927527
mscoco	merge	max	12	2	1.5906432	0.28442475110292437
mscoco	merge	max	12	3	1.5906432	0.31093709617853166
mscoco	merge	max	12	4	1.5906432	0.312449292242527
mscoco	merge	max	12	5	1.5906432	0.28285551905632017
mscoco	merge	max	12	6	1.5906432	0.2928542003035545
mscoco	merge	max	12	7	1.5906432	0.2838895347714424
mscoco	merge	max	12	8	1.5906432	0.2904026311635971
mscoco	merge	max	12	9	1.5906432	0.29249330550432207
mscoco	merge	max	12	10	1.5906432	0.27316614866256717
mscoco	merge	max	12	11	1.5906432	0.26617134153842925
mscoco	merge	max	12	12	1.5906432	0.26844538897275927
mscoco	merge	med	7	0	2.3308327	0.6624038811498041
mscoco	merge	med	7	1	2.3308327	0.6366047085131574
mscoco	merge	med	7	2	2.3308327	0.5490347677029219
mscoco	merge	med	7	3	2.3308327	0.5488668959212784
mscoco	merge	med	7	4	2.3308327	0.5336712838819363
mscoco	merge	med	7	5	2.3308327	0.5357194416875007
mscoco	merge	med	7	6	2.3308327	0.5390070362779118
mscoco	merge	med	7	7	2.3308327	0.5366453470399716
mscoco	merge	med	8	0	2.2344632	0.6535563685920801
mscoco	merge	med	8	1	2.2344632	0.6345431189300416
mscoco	merge	med	8	2	2.2344632	0.5376039930385597
mscoco	merge	med	8	3	2.2344632	0.5412433819601152
mscoco	merge	med	8	4	2.2344632	0.5332419011700019
mscoco	merge	med	8	5	2.2344632	0.5158130594741985
mscoco	merge	med	8	6	2.2344632	0.5220207447193088
mscoco	merge	med	8	7	2.2344632	0.5333775294853953
mscoco	merge	med	8	8	2.2344632	0.5150844774889143
mscoco	merge	med	9	0	2.2160642	0.6548980289562929
mscoco	merge	med	9	1	2.2160642	0.6349905802649595
mscoco	merge	med	9	2	2.2160642	0.5241264126200923
mscoco	merge	med	9	3	2.2160642	0.524023327479486
mscoco	merge	med	9	4	2.2160642	0.5208431721193656
mscoco	merge	med	9	5	2.2160642	0.5087991838714122
mscoco	merge	med	9	6	2.2160642	0.4928360462287295
mscoco	merge	med	9	7	2.2160642	0.519161538562872
mscoco	merge	med	9	8	2.2160642	0.5140522448910768
mscoco	merge	med	9	9	2.2160642	0.4946504622664972
mscoco	merge	med	10	0	2.2314737	0.6586178866815774
mscoco	merge	med	10	1	2.2314737	0.6388482325391852
mscoco	merge	med	10	2	2.2314737	0.5321540550236062
mscoco	merge	med	10	3	2.2314737	0.5278868163947935
mscoco	merge	med	10	4	2.2314737	0.5253292612828218
mscoco	merge	med	10	5	2.2314737	0.5093979704302627
mscoco	merge	med	10	6	2.2314737	0.50450416830453
mscoco	merge	med	10	7	2.2314737	0.4946673410537439
mscoco	merge	med	10	8	2.2314737	0.5189182068749424
mscoco	merge	med	10	9	2.2314737	0.5141107656738975
mscoco	merge	med	10	10	2.2314737	0.48674068231603285
mscoco	merge	med	11	0	2.2606978	0.6539561420679092
mscoco	merge	med	11	1	2.2606978	0.6351918120370355
mscoco	merge	med	11	2	2.2606978	0.5074542506489643
mscoco	merge	med	11	3	2.2606978	0.5013046087913735
mscoco	merge	med	11	4	2.2606978	0.5245594966550206
mscoco	merge	med	11	5	2.2606978	0.5051570409259131
mscoco	merge	med	11	6	2.2606978	0.505360635907151
mscoco	merge	med	11	7	2.2606978	0.5217794742348583
mscoco	merge	med	11	8	2.2606978	0.5067811362618624
mscoco	merge	med	11	9	2.2606978	0.517525352537632
mscoco	merge	med	11	10	2.2606978	0.5073939560111179
mscoco	merge	med	11	11	2.2606978	0.48267874357312224
mscoco	merge	med	12	0	2.1637342	0.6426349587738514
mscoco	merge	med	12	1	2.1637342	0.6239203983545303
mscoco	merge	med	12	2	2.1637342	0.47720543384552
mscoco	merge	med	12	3	2.1637342	0.5218117147684097
mscoco	merge	med	12	4	2.1637342	0.5234286132454872
mscoco	merge	med	12	5	2.1637342	0.4704108569025993
mscoco	merge	med	12	6	2.1637342	0.48819810777902606
mscoco	merge	med	12	7	2.1637342	0.4721532455086708
mscoco	merge	med	12	8	2.1637342	0.4844569092988968
mscoco	merge	med	12	9	2.1637342	0.48696076303720476
mscoco	merge	med	12	10	2.1637342	0.45116705298423765
mscoco	merge	med	12	11	2.1637342	0.4452760982513428
mscoco	merge	med	12	12	2.1637342	0.44672456502914426
mscoco	merge	min	7	0	2.5603728	0.7253872950205067
mscoco	merge	min	7	1	2.5603728	0.6982530740483496
mscoco	merge	min	7	2	2.5603728	0.6037211960194094
mscoco	merge	min	7	3	2.5603728	0.6059824266289705
mscoco	merge	min	7	4	2.5603728	0.5886811489026819
mscoco	merge	min	7	5	2.5603728	0.5916202900393698
mscoco	merge	min	7	6	2.5603728	0.5938444257582594
mscoco	merge	min	7	7	2.5603728	0.5914276553280402
mscoco	merge	min	8	0	2.4484134	0.7214088388373343
mscoco	merge	min	8	1	2.4484134	0.7010729623477111
mscoco	merge	min	8	2	2.4484134	0.5967706408170279
mscoco	merge	min	8	3	2.4484134	0.6013936483234948
mscoco	merge	min	8	4	2.4484134	0.5930866523181901
mscoco	merge	min	8	5	2.4484134	0.5738508111751928
mscoco	merge	min	8	6	2.4484134	0.5807053933429361
mscoco	merge	min	8	7	2.4484134	0.5927303972873795
mscoco	merge	min	8	8	2.4484134	0.5728329393077879
mscoco	merge	min	9	0	2.416773	0.7156577242544494
mscoco	merge	min	9	1	2.416773	0.6946482652184258
mscoco	merge	min	9	2	2.416773	0.5763977991361602
mscoco	merge	min	9	3	2.416773	0.5763952514483227
mscoco	merge	min	9	4	2.416773	0.5732367630583843
mscoco	merge	min	9	5	2.416773	0.5605406564759972
mscoco	merge	min	9	6	2.416773	0.5436161092699165
mscoco	merge	min	9	7	2.416773	0.5716157039132507
mscoco	merge	min	9	8	2.416773	0.5660641174003597
mscoco	merge	min	9	9	2.416773	0.545342141123696
mscoco	merge	min	10	0	2.4212546	0.7167757452792162
mscoco	merge	min	10	1	2.4212546	0.696029303916347
mscoco	merge	min	10	2	2.4212546	0.5829427826198148
mscoco	merge	min	10	3	2.4212546	0.5782758733668885
mscoco	merge	min	10	4	2.4212546	0.5752352975405656
mscoco	merge	min	10	5	2.4212546	0.5586685749875518
mscoco	merge	min	10	6	2.4212546	0.5534709917905527
mscoco	merge	min	10	7	2.4212546	0.5427085663204069
mscoco	merge	min	10	8	2.4212546	0.5684876369320468
mscoco	merge	min	10	9	2.4212546	0.5639876055511045
mscoco	merge	min	10	10	2.4212546	0.5346819836339909
mscoco	merge	min	11	0	2.4683065	0.7257070888267007
mscoco	merge	min	11	1	2.4683065	0.7055141175555628
mscoco	merge	min	11	2	2.4683065	0.5680649575105933
mscoco	merge	min	11	3	2.4683065	0.5606308858061946
mscoco	merge	min	11	4	2.4683065	0.5849143528314524
mscoco	merge	min	11	5	2.4683065	0.5632608451122462
mscoco	merge	min	11	6	2.4683065	0.5654329454829526
mscoco	merge	min	11	7	2.4683065	0.5830919731494992
mscoco	merge	min	11	8	2.4683065	0.566774302097254
mscoco	merge	min	11	9	2.4683065	0.5772912270107935
mscoco	merge	min	11	10	2.4683065	0.5670259998288265
mscoco	merge	min	11	11	2.4683065	0.5402732166439987
mscoco	merge	min	12	0	2.3551245	0.7143449117988347
mscoco	merge	min	12	1	2.3551245	0.6944228176772594
mscoco	merge	min	12	2	2.3551245	0.5386631071567536
mscoco	merge	min	12	3	2.3551245	0.5847495210170746
mscoco	merge	min	12	4	2.3551245	0.5863509038090706
mscoco	merge	min	12	5	2.3551245	0.5294479694962502
mscoco	merge	min	12	6	2.3551245	0.5484688256680965
mscoco	merge	min	12	7	2.3551245	0.5325407509505748
mscoco	merge	min	12	8	2.3551245	0.544430635124445
mscoco	merge	min	12	9	2.3551245	0.5479508915543556
mscoco	merge	min	12	10	2.3551245	0.5104002213478088
mscoco	merge	min	12	11	2.3551245	0.5011687734723091
mscoco	merge	min	12	12	2.3551245	0.5040517070889473
